Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2008","2008","t","473965","E","Estimated value",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2008","2008","1000 USD","355438","E","Estimated value",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0141","Soya beans","2009","2009","t","44951255","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0141","Soya beans","2009","2009","1000 USD","19843363","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2009","2009","t","357561","A","Official figure",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2009","2009","1000 USD","240990","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0141","Soya beans","2010","2010","t","57379915","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0141","Soya beans","2010","2010","1000 USD","26303609","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2010","2010","t","175315","A","Official figure",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2010","2010","1000 USD","122401","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0141","Soya beans","2011","2011","t","54834369","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0141","Soya beans","2011","2011","1000 USD","31055883","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2011","2011","t","219090","A","Official figure",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2011","2011","1000 USD","165373","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0141","Soya beans","2012","2012","t","60765498","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0141","Soya beans","2012","2012","1000 USD","36454951","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2012","2012","t","330782","A","Official figure",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2012","2012","1000 USD","284094","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0141","Soya beans","2013","2013","t","65554825","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0141","Soya beans","2013","2013","1000 USD","39321833","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2013","2013","t","221074","A","Official figure",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2013","2013","1000 USD","208264","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0141","Soya beans","2014","2014","t","73811835.06","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0141","Soya beans","2014","2014","1000 USD","41639297","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2014","2014","t","217532.3","E","Estimated value",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2014","2014","1000 USD","205361","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0141","Soya beans","2015","2015","t","84410284.69","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0141","Soya beans","2015","2015","1000 USD","35981506","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2015","2015","t","146025.9","E","Estimated value",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2015","2015","1000 USD","133433","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0141","Soya beans","2016","2016","t","86385375.63","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0141","Soya beans","2016","2016","1000 USD","35023564","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2016","2016","t","139917.66","E","Estimated value",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2016","2016","1000 USD","115822","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0141","Soya beans","2017","2017","t","98102837.43","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0141","Soya beans","2017","2017","1000 USD","40730271","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2017","2017","t","119988.76","E","Estimated value",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2017","2017","1000 USD","95761","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0141","Soya beans","2018","2018","t","90691691.9","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0141","Soya beans","2018","2018","1000 USD","39164019","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2018","2018","t","139436.44","E","Estimated value",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2018","2018","1000 USD","103519","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0141","Soya beans","2019","2019","t","91288378.5","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0141","Soya beans","2019","2019","1000 USD","36462495","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2019","2019","t","115611.69","E","Estimated value",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2019","2019","1000 USD","93119","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0141","Soya beans","2020","2020","t","102944702.07","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0141","Soya beans","2020","2020","1000 USD","40582953","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2020","2020","t","80365.31","E","Estimated value",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2020","2020","1000 USD","72085","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0141","Soya beans","2021","2021","t","99123791.4","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0141","Soya beans","2021","2021","1000 USD","55041961","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0141","Soya beans","2021","2021","t","74371.73","E","Estimated value",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0141","Soya beans","2021","2021","1000 USD","85760","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0111","Wheat","2000","2000","t","2048573.77","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0111","Wheat","2000","2000","1000 USD","344018","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0111","Wheat","2000","2000","t","2521.45","A","Official figure",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0111","Wheat","2000","2000","1000 USD","244","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0111","Wheat","2001","2001","t","1721328","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0111","Wheat","2001","2001","1000 USD","321426","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0111","Wheat","2001","2001","t","454802","A","Official figure",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0111","Wheat","2001","2001","1000 USD","46859","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0111","Wheat","2002","2002","t","1766618","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0111","Wheat","2002","2002","1000 USD","301439","A","Official figure",""
"TCL","Crops and livestock products","159","China","5910","Export Quantity","0111","Wheat","2002","2002","t","687629","A","Official figure",""
"TCL","Crops and livestock products","159","China","5922","Export Value","0111","Wheat","2002","2002","1000 USD","70068","A","Official figure",""
"TCL","Crops and livestock products","159","China","5610","Import Quantity","0111","Wheat","2003","2003","t","1657797","A","Official figure",""
"TCL","Crops and livestock products","159","China","5622","Import Value","0111","Wheat","2003","2003","1000 USD","303826","A","Official figure",""
